id,user,verified,followers,text,hashtag,class
1238187437299576832,cahwerneck,False,331.0,"@ChrisRantin @secondtea Informações da OMS, segundo me passou @giusfontes:
Can I catch COVID-19 from my pet?
No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19.",,nonrumour
1238193044815577088,EricWenger,False,1521.0,"Turns out the answer is the same as the question. WHO let the dogs out! ""Can I catch COVID-19 from my pet? No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19."" https://t.co/kOxk3XI9nf https://t.co/NCj19WnQbo",,nonrumour
1238208522069950476,cahwerneck,False,331.0,"@leticiamaria90_ Miga, uma amiga me passou essas informações da OMS:
Can I catch COVID-19 from my pet?
No. There is no evidence that companion animals or pets such as cats and dogs have been infected or could spread the virus that causes COVID-19.",,nonrumour
1238231702260064259,emmasvuitton,False,541.0,what is a coronavirus??? keep seeing it on my tl 🙄 anyone ever heard of it?,,nonrumour
1238248063535382529,Hellpug,False,106.0,"@White16rhino @Mkhusa_Junior Can the virus that causes COVID-19 be transmitted through the air?
Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.  See previous answer on “How does COVID-19 spread?”",,nonrumour
1238275808860520449,SarahJonesChi,False,897.0,"#FACTCHECK
Does the new #coronavirus affect older people or are younger people also susceptible? 
Mythbusting and Factchecking coronavirus https://t.co/kohdb5VcGe #Covid_19 #CoronavirusPandemic #CoronaVirusSafety https://t.co/vaCCm0Gdjo",FACTCHECK,nonrumour
1238356037150924800,boase_frank,False,29.0,"The Coronavirus Outbreak
Updated March 12, 2020

What is a coronavirus?
It is a novel virus named for the crownlike spikes that protrude from its surface. The coronavirus can infect both animals and people.
ANIMALS, then we have a problems.",,nonrumour
1238365204880273408,WHOLebanon,True,20913.0,"Q: How should I greet another person to avoid catching the new #coronavirus?

#KnowtheFacts #COVID19 https://t.co/Krw3EZnkzj",coronavirus,nonrumour
1238374410408599552,pbcgov,True,63750.0,"#FactFriday: COVID-19 virus can be transmitted in areas with hot and humid climates. 
Infórmate bien: El virus COVID-19 puede transmitirse en áreas con climas cálidos y húmedos. #PBCGov #COVID19PBCSafety https://t.co/jdNgd6RgIJ",FactFriday,nonrumour
1238387615037943809,neverintimetoo,False,200.0,"@joshgnosis ‘Can CoVID-19 be caught from a person who has no symptoms? ... It is therefore possible to catch COVID-19 from someone who has, for example, just a mild cough and does not feel ill.’ https://t.co/IfrFSwtoTC",,nonrumour
1238410436799840256,perrary,False,327.0,"What are the symptoms of COVID-19?
The most common symptoms of COVID-19 are fever, tiredness, and dry cough. Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea.",,nonrumour
1238416472600387584,DeckEntKingpin,False,329.0,@vcbarbie Please please!  Had an hour convo wit my homie the other night trying to correct his faulty thought process on how covid 19 is just like the flu so we shouldn’t worry about it...  🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️,,rumour
1238490349355573250,Visnes,False,424.0,"@ManikRathee @deray From @WHO 

""Can the virus that causes COVID-19 be transmitted through the air?

Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.""",,nonrumour
1238555804934057990,baltimorebudget,False,1382.0,"How does COVID-19 spread? Currently, these are the following ways: recent travel to an affected country, a cough or sneeze from a person who is sick, and close contact with a person who is sick. Get the most up-to-date information at https://t.co/CZ3HJIsEXf and @BMore_Healthy https://t.co/EEsMdyJwna",,nonrumour
1238601143967551488,Maricopahealth,True,13400.0,"THREAD on #COVID19 spread &amp; testing.

How does COVID-19 spread?

It spreads through respiratory droplets from coughs and sneezes. Close contact, which is being closer than 6 feet for more than 10 minutes w/a sick individual, increases your risk of catching it. (1/12) 

#COVID19US https://t.co/phLi8f97Dw",COVID19,nonrumour
1238623494197346307,dvillella,False,22232.0,"@realDonaldTrump What is a 'coronavirus consumer'?

https://t.co/mIMbUFbERS",,nonrumour
1238794619963543552,regis_alenda,False,1534.0,I have sarcoidosis; should I worry about covid-19?,,nonrumour
1238799671696297985,MX3Supplements,False,526.0,🔔 FAQ: What are the symptoms of COVID-19? 🔔 https://t.co/zU95YEnIrI,,nonrumour
1238814269225009153,rNPVJeff,False,340.0,"@tribelaw WHO: 

“Can the virus that causes COVID-19 be transmitted through the air?

“Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.”",,nonrumour
1238828155131047939,SenatorBiaggi,True,15346.0,.@WHO FACT: taking a hot bath does not prevent the new #coronavirus disease 3/ https://t.co/AK3hqPK4Af,coronavirus,nonrumour
1238828407930134533,SenatorBiaggi,True,15346.0,.@WHO FACT: the new #coronavirus cannot be transmitted through mosquito bites 4/ https://t.co/ADEVjDhTg5,coronavirus,nonrumour
1238858517647372290,glopy,False,24.0,"COVID-19 virus can be transmitted in areas with hot and humid climates

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures if you live in, or travel to",,nonrumour
1238873648410308608,ZBCNewsonline,True,510491.0,"WHO on COVID-19: Are antibiotics effective in preventing and treating the new coronavirus? @InfoMinZW, @MoHCCZim, @nickmangwana https://t.co/uVBr55P1gH",,nonrumour
1238878265240158210,RepUrJersey,False,17030.0,"Part 3

What are the symptoms of COVID-19?

The most common symptoms of COVID-19 are fever, tiredness, and dry cough. Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea. These symptoms are usually mild and begin gradually. 
#FREDIBOAT",FREDIBOAT,nonrumour
1238880373406339072,RepUrJersey,False,17030.0,"Part 10

Can CoVID-19 be caught from a person who has no symptoms?

The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low. However, 
#FREDIBOAT",FREDIBOAT,nonrumour
1238881015986376704,RepUrJersey,False,17030.0,"Part 13

Can I catch COVID-19 from the feces of someone with the disease?

The risk of catching COVID-19 from the feces of an infected person appears to be low. While initial investigations suggest the virus may be present in feces in some cases, spread through this 
#FREDIBOAT",FREDIBOAT,nonrumour
1238882064746807299,RepUrJersey,False,17030.0,"Part 16

What can I do to protect myself and prevent the spread of disease?

Protection measures for everyone

Stay aware of the latest information on the COVID-19 outbreak, available on the WHO website and through your national and local public health authority. 
#FREDIBOAT",FREDIBOAT,nonrumour
1238887119466237954,RepUrJersey,False,17030.0,"Part 29

How likely am I to catch COVID-19?

The risk depends on where you  are - and more specifically, whether there is a COVID-19 outbreak unfolding there.

For most people in most locations the risk of catching COVID-19 is still low. However, there are now places around",,nonrumour
1238952658028900352,WhamBangBooom,False,232.0,"@sksanglia @NadineDorries it varies https://t.co/KH53dwfCpQ  click on ""What are the symptoms of COVID-19? """,,nonrumour
1238978947863523330,andoconmando39,True,3945.0,What are the symptoms of COVID-19?  Please use this as a guide! Visit https://t.co/HaSUhLrkVj #COVID19 #Symptoms https://t.co/uU67n5uXLt,COVID19,nonrumour
1238982625064374272,aliciapitman_,False,46.0,"wow covid 19 is just like the flu huh? can we have an ORIGINAL virus for once, something that makes your lungs explode or something i’m tired of coughing",,rumour
1238997340985257984,US_FDA,True,531976.0,"- What is a novel #coronavirus?
- What is COVID-19?
- How can I prevent COVID-19?
- What treatments are available for COVID-19? 

Get answers to these questions and more on our #COVID19 FAQ page: https://t.co/FVGvp62Fb6 https://t.co/PSCBc8tmSJ",coronavirus,nonrumour
1239024489398222848,KCopher_3,False,369.0,"But, sporting events, concerts, Disney are all closed for a reason. COVID-19 is just like the flu. Realistically we will all eventually get this, just like we have all had the flu before. But this is a new virus that needs to be slowed down for our medical field to catch up.",,rumour
1239035486217416704,tundeolaniran,False,7767.0,"@Monstaars so, the WHO estimates that of people who get infected, 1 in 5 will need hospital care. so 20% https://t.co/ODHcFVbRrn look under ""should i worry about COVID-19?""",,nonrumour
1239052957485658115,UNGeneva,True,773573.0,"Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?

Here is some good @WHO myth-busting advice for the public: https://t.co/eDMeDrkY6N

#COVID19 https://t.co/dEaHAqHcVI",COVID19,nonrumour
1239092491397165056,AdjengPradha,False,900.0,"@meynaz_ynwa How does COVID-19 spread?  
The virus is transmitted through direct contact with respiratory droplets of an infected person (generated 
through coughing and sneezing). Individuals can also be infected from &amp; touching surfaces 
contaminated with the virus&amp; touching their face",,nonrumour
1239098548597088256,cheomitII,False,392.0,"@marknutter Just for the record, see the WHO advice (under “is there anything I should NOT do?”):

“*In any case, if you have fever, cough and difficulty breathing seek medical care early* to reduce the risk of developing a more severe infection...” (emphasis theirs)

https://t.co/fyElmce3vL",,nonrumour
1239099839767384065,electrobunny,False,27.0,"@Mahdresher1 @WardenKristina @maddow https://t.co/5xC51dkhLK. The WHO, in its Myth busters FAQs, addresses the question: ""Does the new coronavirus affect older people, or are younger people also susceptible?"" by answering that:
People of all ages can be infected by the new coronavirus (2019-nCoV).",,nonrumour
1239107787738750978,UndergroundUTSC,False,80.0,What are the symptoms of COVID-19? https://t.co/X7YbC0XDo1,,nonrumour
1239130686323335168,whatsconnectup,False,87.0,"Should I wear a mask to protect myself from Coronavirus?

#CoronaVirusUpdates #CoronavirusOutbreak #coronavirus #COVID #COVID19Aus #COVID19 #CoronaInfoCH #Mask #wear #protect #measure #Germany #Italy #Europe #France #Sweden #switzerland #Spain #USA #UK #virus #SundayMorning https://t.co/PdqxDfaeP0",CoronaVirusUpdates,nonrumour
1239177638767362049,dropeik,False,3132.0,"Smug, Seth. A journalist can learn and know. I cite the WHO

Can the virus that causes COVID-19 be transmitted through the air?
Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air. https://t.co/zPt6kCuK6Z",,nonrumour
1239186084875165696,mattdesmier,False,4542.0,"What are the symptoms of COVID-19?
Have I got it?
I think I might have it.
I mean, I've probably got it, right?",,nonrumour
1239212510244474881,FezVrasta,False,802.0,"@oleg008 @brian_d_vaughn @probablyup Better source:

https://t.co/ybivoCRCar

(FAQ ""How long does the virus survive on surfaces?"")",,nonrumour
1239219023784611840,KaitlinBain,True,1135.0,"First, what is a coronavirus? 
Ulmer: This particular strain started in Wuhan Province. It traveled from animals to humans.
She said people often are first tested for the flu and strep throat so those conditions can be ruled out first.",,nonrumour
1239237757966442498,dropeik,False,3132.0,"@badandysoria @RealTimers @billmaher My source, the WHO says what most public health experts say

Can the virus that causes COVID-19 be transmitted through the air?

Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air",,nonrumour
1239238887194554369,Chaganty,False,173.0,@BTelugabbayi https://t.co/WylIVfuTgU                  Please check this ....COVID-19 virus can be transmitted in areas with hot and humid climates,,nonrumour
1239251027381161986,CollinsNgetich,False,39101.0,"Taking a hot bath does not prevent the new coronavirus disease. Normal body temperature remains around 36.5°C to 37°C, regardless of the temperature of your shower. Actually, taking a hot bath with extremely hot water can be harmful, as it can burn you. #CoronaVirusUpdates https://t.co/8j6lXRsDIv",CoronaVirusUpdates,nonrumour
1239254497479790594,Nyac_juru_jesse,False,69036.0,"How to put on, use, take off and dispose of a mask?

1. Remember, a mask should only be used by health workers, care takers, and individuals with respiratory symptoms, such as fever and cough.

1/10",,nonrumour
1239257420322332672,ddsoffice,False,545.0,@arthur_eckart @Amdalleq Agree. Also 'Herd mentality' based on history can be deadly. Someone emailed https://t.co/E5OWutaYpY  (conspiracy theories)Big problem: average folks fail to ask questions/think critically. Ie: What is a coronavirus? or look for data: ie: average number of flu deaths by age etc.,,nonrumour
1239284762319126533,DuncanLindsay,True,24299.0,@coralieandrea @SweetChariot30 I guess the counter question is why do we need it?,,nonrumour
1239295488677085185,hoss_bossman,False,4888.0,"if the primary focus of a government isn't to alleviate suffering/death and promote happiness/wellbeing for its citizens, why do we need it to begin with?",,nonrumour
1239327563958439936,mugabo_robert,False,1724.0,"Should I wear a mask to protect myself?

Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have #COVID-19. 1/4

 #Rwanda #RwOT #COVID19 https://t.co/WRFA3GYfkx",COVID,nonrumour
1239366606326661121,kshea32,False,156.0,"@SpencerJCox @UtahCoronavirus This is a red-state that consumes foxnews. Foxnews has been saying covid-19 is just like the flu.
Do you think getting the church involved to spread the truth would help!",,rumour
1239374019633217536,Garcialabs,False,83.0,"MISCONCEPTIONS

 1.) COVID-19 is just like the flu/another strain of the flu.

 2.) COVID-19 is not as infectious nor as deadly as the seasonal flu.

 3.) Younger individuals should not be worried about the virus.",,rumour
1239435192915427329,roxiiroach,False,1145.0,What are the symptoms of COVID-19??? TALK GAST,,nonrumour
1239478540476665856,bgmahesh,True,18379.0,@mrjain_ @BeingPractical COVID-19 virus can be transmitted in areas with hot and humid climates https://t.co/8M1X6uZwrl #CoronaVirusUpdates,CoronaVirusUpdates,nonrumour
1239491052031152128,MenPk1,False,397.0,"Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.  See previous answer on “How does COVID-19 spread?”
#LetsFightCorona @MenPk1
@TeamForPakistan",LetsFightCorona,nonrumour
1239492998859296768,HamedHagras,False,218.0,"https://t.co/3bZEr0mfNb

question : Who is at risk of developing severe illness?",,nonrumour
1239494065978302465,MenPk1,False,397.0,"Can CoVID-19 be caught from a person who has no symptoms?
#LetsFightCorona @MenPk1",LetsFightCorona,nonrumour
1239516354631385090,JAMuratOficial,False,7408.0,"How does Covid-19 spread?
At the moment, we know that the virus is transmitted through contaminated droplets. Droplets of saliva or mucus carrying the respiratory virus can travel one to three metres through coughing or sneezing.",,nonrumour
1239677765072257025,ItsJoshBruce,False,205.0,"@ByronWoodson @janellekz @conways_law Do you think the 350M are ready to accept a UBI? If the UBI is able to purchase basic food and housing, why do we need it? Why not remove money entirely? At what level of the collectives should a UBI be established? (Note: I have not said whether I am for or against a UBI.)",,nonrumour
1239677893833342979,BigOrangeHeupel,False,20452.0,"@BigOrangeVol98 @mitchel15533692 “COVID-19 virus can be transmitted in areas with hot and humid climates

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather.”

https://t.co/DB2tOBNfxl https://t.co/V7AR9JbiIJ",,nonrumour
1239703422854746112,WHOWPRO,True,237290.0,"Q: Is wearing rubber gloves while out in the public effective in preventing the new #coronavirus infection?

A: No. Regularly washing your bare hands offers more protection against catching #COVID19 than wearing rubber gloves.

➡️https://t.co/kj30PQ1JJK https://t.co/wgA8htRL5K",coronavirus,nonrumour
1239784397907394560,RahulKu78476762,False,23.0,"@anuja_gawshinde @ShefVaidya Dear fellow citizen, i still can't get the idea of equality. Why do we need it ? &amp; how come everyone is equal ? My brother don't get equal treatment as i get, nor does my father or any other person. When we are born with different biological, mental and behavioral traits 1/2",,nonrumour
1239798832189157376,ShannSpaulding,False,127.0,"Prepare, but don’t panic. #PrepareDontPanic 

References:
(1)
https://t.co/5ZjYh0vxa6
    See Who is at risk of developing severe illness?",PrepareDontPanic,nonrumour
1239801100133371904,ah_afridi,False,623.0,"@MAbdullahGul What is a coronavirus?

Coronaviruses are a family of viruses that cause disease in animals. Seven, including the new virus, have made the jump to humans, but most just cause cold-like symptoms.
Two other coronaviruses – Middle East respiratory syndrome (Mers) 1/2",,nonrumour
1239811711361671169,themountica,False,68.0,"COVID-19 virus can be transmitted in areas with hot and humid climates

The new coronavirus CANNOT be transmitted through mosquito bites.

Cold weather and snow CANNOT kill the new coronavirus.

Taking a hot bath does not prevent the new coronavirus disease https://t.co/jj0oEqXjWA",,nonrumour
1239811755485716481,themountica,False,68.0,"Can an ultraviolet disinfection lamp kill the new coronavirus?

How effective are thermal scanners in detecting people infected with the new coronavirus?

Are hand dryers effective in killing the new coronavirus? https://t.co/KEMv3ahSQ2",,nonrumour
1239811802289958913,themountica,False,68.0,"Can spraying alcohol or chlorine all over your body kill the new coronavirus?

Do vaccines against pneumonia protect you against the new coronavirus?

Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/iFa9aqO5p4",,nonrumour
1239852118783201280,AhmadBouhuwaish,False,732.0,What are the symptoms of COVID-19?,,nonrumour
1239927400949075970,CNwadinigwe,False,196.0,"I. Are antibiotics effective in preventing and treating the new coronavirus ?

Antibiotics do not work against viruses, only bacteria.

The new coronavirus is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.",,nonrumour
1239927405415931905,CNwadinigwe,False,196.0,"J. Are there any specific medicines to prevent or treat the new coronavirus ?

To date, there is no specific medicine recommended to prevent or treat the new coronavirus.",,nonrumour
1239952195161739264,AllonMessenberg,False,59.0,@Chronolxgical But why do we need it now most?,,nonrumour
1239968684719796233,ddsoffice,False,545.0,"@va_shiva @MIT Other: Response to this Covid-19 is troublesome. So many millions clueless 'what is a Coronavirus' &amp; there are airborne vs. non-airborne viruses-while they're hoarding TP &amp; masks, they show what they don't know by omitting eye protection(mucous membranes 'ya know?) https://t.co/4Pfv5gEw5a",,nonrumour
1239972063076474885,magnanimousoul,False,144.0,"@SerAlec ""I suppose I wasn't asking the right question, or perhaps I'm a fool for asking, but... Why do we need it? The living world and spirits -- surely, we could co-exist, couldn't we?""",,nonrumour
1239975942820229129,mariachong,False,11196.0,"I still have friends on Facebook insisting COVID-19 is:

• Just like the flu
• No worse than H1N1
• Media hysteria
• Blue state politics
• Merely fear
• Lack of faith

One can see how scapegoats and hyper-partisanship create minds that are malleable to false narratives.",,rumour
1240044040462065664,jj_talking,False,4430.0,"#NewCrownVirus 👑

5) U.N. What is a coronavirus? 🦠

which resembles a crown👑👑👑 
 (or, in Latin, corona)
https://t.co/Si2uEiZeyD https://t.co/TDoKziY397",NewCrownVirus,nonrumour
1240044040462065664,jj_talking,False,4430.0,"#NewCrownVirus 👑

5) U.N. What is a coronavirus? 🦠

which resembles a crown👑👑👑 
 (or, in Latin, corona)
https://t.co/Si2uEiZeyD https://t.co/TDoKziY397",NewCrownVirus,nonrumour
1240108682341277697,Butterfly6875,False,418.0,"@kelly_jasper_88 @kelly_rdc @JimInNC Is COVID-19 airborne? I don’t think it is, but it would be good to confirm that. If it’s not, then contact is needed to contract it. If we take precautionary hygiene actions, it will help reduce it’s spread. I’d like incoming travel to stop temporarily. Oz has natural quarantine.",,nonrumour
1240125105952428033,MeteoKenya,True,36523.0,"COVID-19 virus can be transmitted in areas with hot and humid climates.

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures if you live in, https://t.co/9Z7qMP8VL1",,nonrumour
1240125111652560896,MeteoKenya,True,36523.0,"Cold weather and snow CANNOT kill the new coronavirus.

There is no reason to believe that cold weather can kill the new coronavirus or other diseases. The normal human body temperature remains around 36.5°C to 37°C, regardless of the external temperature or weather. https://t.co/NEOCrS4kdF",,nonrumour
1240178113281028096,YoungIndiaFDN,False,714.0,"Cold weather and snow CANNOT kill the new coronavirus.
Source: @WHO https://t.co/rkS4Z5oIOI",,nonrumour
1240247344131493888,Betty_Hu_,False,1.0,@MuraliPriya13 @CarmineSabia @realDonaldTrump Are you kidding me?I never knew I had the power to deceive the world. It’s the truth that there is no evidence shows that the virus originated in a laboratory in China.,,rumour
1240258595377291266,UKZN,False,39487.0,"What is a coronavirus?

Coronaviruses are a large family of viruses which may cause illness in animals or humans. In humans, several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases
(1/2) #ukzncovid19 https://t.co/URkdNalcVW",ukzncovid19,nonrumour
1240271370304409601,Champions_Edu,False,267.0,"What is a Novel Coronavirus?

A novel coronavirus is a new coronavirus that hasn't been previously identified. The virus causing coronavirus disease 2019 (COVID-19) isn't the same as the coronaviruses that commonly circulate among humans &amp; cause mild illness like the common cold.",,nonrumour
1240276587007770626,Ankita12271228,False,283.0,"How long is the incubation period for COVID-19?
ANS:The ""incubation period "" means the time between catching the virus and beginning to have symptoms of the disease. Most estimate of the incubation period for COVID-19  range 1-14 days,most commonly around five days.",,nonrumour
1240280647219830785,Sidhika_Trisha,False,195.0,"Are hand dryers effective in killing the new coronavirus?

Ans.
No. Hand dryers are not effective in killing #coronavirus. #COVID2019india #WHOMythBuster
#KHKTCoronaCampaign #DrRohitSippy",coronavirus,nonrumour
1240282291697586177,ClkManchEster,False,202.0,@WarringtonCCG What are the symptoms of COVID 19 ? Does it include sore throat? This tweet is confusing at best,,nonrumour
1240293202248241153,SA_kief,False,347.0,"Seeing Complaints about frontline NHS workers not getting tested.
What is a coronavirus test? A blood test? If so, 
Is this why a famous/rich person can get one easily? Because they pay for it or it is provided by a company privately? 
not NHS funded. 
That may be the difference",,nonrumour
1240341620517531649,LijiPrince,False,29.0,"Are there any specific medicines to prevent or treat the new coronavirus?
To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).

#KHKTCoronaCampaign",KHKTCoronaCampaign,nonrumour
1240344734922469376,LijiPrince,False,29.0,"How effective are thermal scanners in detecting people infected with the new coronavirus?
Thermal scanners are effective in detecting people who have developed a fever (i.e. have a higher than normal body temperature) bcz of infection with  new coronavirus.

#KHKTCoronaCampaign",KHKTCoronaCampaign,nonrumour
1240357646181355521,OCDAToddSpitzer,False,2820.0,"What are the symptoms of COVID-19?
Current symptoms reported have included mild to severe raspatory illness with fever, cough, and difficulty breathing.
(https://t.co/15MffGzjb4)
 
@ochealthinfo @CDCgov #COVID19 #OCDAInformationUpdate https://t.co/oMogTNPbfo",COVID19,nonrumour
1240358145278595073,DadBits,False,7780.0,What are the symptoms of COVID 19 and my chance of survival?  Because I’m stuck at home with a teenager and I’m just weighing my options.,,nonrumour
1240409217997189128,WHO,True,11131226.0,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, WHO does not recommend against the use of of ibuprofen. https://t.co/n39DFt2amF",ibuprofen,nonrumour
1240416087289802753,JCastro_Marrero,False,760.0,"Let's dispel the notion that ""novel COVID-19 is just like the flu"".  Sharing this striking comparison of #Flu, #COVID19, #SARS and #MERS. #COVID19 is 30x more deadly and almost 2x more contagious than the flu. We have no existing immunity to COVID19. https://t.co/I6FOzSSY76",Flu,rumour
1240468157451698177,lipnshitz,False,3.0,@Iamsock @dpakman What is a coronavirus payment?,,nonrumour
1240497155661578242,Hot_96Kenya,True,258935.0,"What is a novel coronavirus?
A novel coronavirus (CoV) is a new strain of coronavirus that has not been previously identified in humans.",,nonrumour
1240500681557106689,_PTLB,False,21.0,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, @WHO does not recommend against the use of of ibuprofen https://t.co/D8VvdeaDor. #DigitalIndia @IMPraveenDalal @DigitalIndiaLaw @_GroundReality @P4LOIndia @_TeleLaws",ibuprofen,nonrumour
1240511429586743297,YoungIndiaFDN,False,714.0,"Taking a hot bath does not prevent the new coronavirus disease.
Source: @WHO https://t.co/if4uPbcb6p",,nonrumour
1240511647283916800,hzlmshmn,False,1234.0,"When to use a mask? How to put on, use, take off and dispose of a mask? https://t.co/LkJKgAoQSQ https://t.co/tzK0nfwbNN",,nonrumour
1240511766041223169,YoungIndiaFDN,False,714.0,"The new coronavirus CANNOT be transmitted through mosquito bites.
Source: @WHO https://t.co/TUAjiWRBfi",,nonrumour
1240527820159422464,JaweriaNoor0,False,4846.0,"#BewareOfCOVID19
Can eating garlic help prevent infection with the new coronavirus?

Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.",BewareOfCOVID19,nonrumour
1240527853592117248,JaweriaNoor0,False,4845.0,"#BewareOfCOVID19
Does the new coronavirus affect older people, or are younger people also susceptible?

People of all ages can be infected by the new coronavirus (2019-nCoV). Older people, and people with pre-existing medical conditions.,",BewareOfCOVID19,nonrumour
1240552055443464192,rifaoorg,False,488.0,"Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?
No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus. 
@WHO #RIFAOagainstcorona.",RIFAOagainstcorona,nonrumour
1240552744353742860,rifaoorg,False,488.0,"COVID-19 virus can be transmitted in areas with hot and humid climates?
From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures. #RIFAOagainstcorona",RIFAOagainstcorona,nonrumour
1240555175003258881,torogi_gene,False,523.0,"COVID-19 FACTS:
✅ Taking a hot bath does not prevent the new coronavirus disease
✅ The new coronavirus CANNOT be transmitted through mosquito bites
✅ Hand dryers are not effective in killing the virus
✅ UV lamps should not be used to sterilize hands or other areas of skin",,nonrumour
1240583949157642240,NamibiaTech,False,80.0,"What is a coronavirus?
Coronaviruses are a large family of viruses which may cause illness in animals or humans. In humans, several coronaviruses are known to cause respiratory infections   (1/2) #COVID19Namibia , #Covid19Windhoek #CoronaVirusNamibia #NUSTHackathon",COVID19Namibia,nonrumour
1240658431213789184,iamEkoni,False,7670.0,"How does COVID-19 spread?
People can catch COVID-19 from others who have the virus. The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales.",,nonrumour
1240697641651994630,UNICEFJamaica,True,17369.0,"#COVID19 myth buster: Does the new coronavirus affect older people, or are younger people also susceptible? https://t.co/ePBYHXKK6f",COVID19,nonrumour
1240697672584945664,UNICEFJamaica,True,17369.0,#COVID19 myth buster: Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/H0N0ZgxtUJ,COVID19,nonrumour
1240697680856145920,UNICEFJamaica,True,17369.0,#COVID19 myth buster: Taking a hot bath does not prevent the new coronavirus disease https://t.co/h166EehCdh,COVID19,nonrumour
1240697688384929792,UNICEFJamaica,True,17369.0,#COVID19 myth buster: The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/yV0Cplt6xi,COVID19,nonrumour
1240697712401498113,UNICEFJamaica,True,17369.0,#COVID19 myth buster: Are hand dryers effective in killing the new coronavirus? https://t.co/d07coOrKB8,COVID19,nonrumour
1240697724581728256,UNICEFJamaica,True,17369.0,#COVID19 myth buster: How effective are thermal scanners in detecting people infected with the new coronavirus? https://t.co/JHnURcfxkV,COVID19,nonrumour
1240724894607958022,ShaukatMalick,False,5518.0,"How long does the virus survive on surfaces?
(source World Health Organization)
It is not certain how long the virus that causes COVID-19 survives on surfaces, but it seems to behave like other coronaviruses. Studies suggest that coronaviruses (including preliminary information.",,nonrumour
1240806532226461696,FrankRiveraMar1,False,1848.0,@thehill PATHETIC. Shifting blame to governors. The man who said COVID-19 is just like the flu.,,rumour
1240857808511193088,WHOWPRO,True,237290.0,"#KnowTheFacts on #COVID19. Taking a hot bath does not prevent the new #coronavirus disease.

The best way to protect yourself against COVID-19 is by frequently cleaning your hands.

➡️https://t.co/kj30PPK8la https://t.co/nXYl3w8gu4",KnowTheFacts,nonrumour
1240857810956455936,WHOWPRO,True,237290.0,"How should I greet another person to avoid catching the new #coronavirus?

To prevent #COVID19 it is safest to avoid physical greetings include a wave, a nod, or a bow.

➡️https://t.co/kj30PPK8la https://t.co/fF99wpwhNg",coronavirus,nonrumour
1240934467373543424,IddyUdosen,False,10444.0,"I'm not a medical professional but I would want to share I little I have learnt about #Coronavirus and #COVID19

What is a Coronavirus?
A coronavirus is a virus that is found in animals and, rarely, can be transmitted from animals to humans and then spread person to person.",Coronavirus,nonrumour
1240936775112994817,YoungIndiaFDN,False,714.0,"Are hand dryers effective in killing the new coronavirus?
Source: @WHO https://t.co/o7Pv5VNmyv",,nonrumour
1240954653371781120,macesari,False,4607.0,"@liofaber @MinisteroSalute @EMA_News Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, WHO does not recommend against the use of of ibuprofen. https://t.co/WtmUH3roH3",ibuprofen,nonrumour
