id,user,verified,followers,text,retweets,favorites,hashtag,class
1239284762319126533,DuncanLindsay,True,24330.0,@coralieandrea @SweetChariot30 I guess the counter question is why do we need it?,1.0,3.0,,nonrumour
1239295488677085185,hoss_bossman,False,4887.0,"if the primary focus of a government isn't to alleviate suffering/death and promote happiness/wellbeing for its citizens, why do we need it to begin with?",1.0,6.0,,nonrumour
1239327563958439936,mugabo_robert,False,1724.0,"Should I wear a mask to protect myself?

Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have #COVID-19. 1/4

 #Rwanda #RwOT #COVID19 https://t.co/WRFA3GYfkx",0.0,2.0,COVID,nonrumour
1239366606326661121,kshea32,False,156.0,"@SpencerJCox @UtahCoronavirus This is a red-state that consumes foxnews. Foxnews has been saying covid-19 is just like the flu.
Do you think getting the church involved to spread the truth would help!",0.0,3.0,,rumour
1239374019633217536,Garcialabs,False,89.0,"MISCONCEPTIONS

 1.) COVID-19 is just like the flu/another strain of the flu.

 2.) COVID-19 is not as infectious nor as deadly as the seasonal flu.

 3.) Younger individuals should not be worried about the virus.",0.0,0.0,,rumour
1239435192915427329,roxiiroach,False,1144.0,What are the symptoms of COVID-19??? TALK GAST,0.0,0.0,,nonrumour
1239478540476665856,bgmahesh,True,18382.0,@mrjain_ @BeingPractical COVID-19 virus can be transmitted in areas with hot and humid climates https://t.co/8M1X6uZwrl #CoronaVirusUpdates,0.0,0.0,CoronaVirusUpdates,nonrumour
1239491052031152128,MenPk1,False,398.0,"Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.  See previous answer on “How does COVID-19 spread?”
#LetsFightCorona @MenPk1
@TeamForPakistan",2.0,1.0,LetsFightCorona,nonrumour
1239492998859296768,HamedHagras,False,218.0,"https://t.co/3bZEr0mfNb

question : Who is at risk of developing severe illness?",0.0,0.0,,nonrumour
1239494065978302465,MenPk1,False,398.0,"Can CoVID-19 be caught from a person who has no symptoms?
#LetsFightCorona @MenPk1",2.0,1.0,LetsFightCorona,nonrumour
1239516354631385090,JAMuratOficial,False,7405.0,"How does Covid-19 spread?
At the moment, we know that the virus is transmitted through contaminated droplets. Droplets of saliva or mucus carrying the respiratory virus can travel one to three metres through coughing or sneezing.",0.0,0.0,,nonrumour
1239677765072257025,ItsJoshBruce,False,205.0,"@ByronWoodson @janellekz @conways_law Do you think the 350M are ready to accept a UBI? If the UBI is able to purchase basic food and housing, why do we need it? Why not remove money entirely? At what level of the collectives should a UBI be established? (Note: I have not said whether I am for or against a UBI.)",0.0,0.0,,nonrumour
1239677893833342979,BigOrangeHeupel,False,20518.0,"@BigOrangeVol98 @mitchel15533692 “COVID-19 virus can be transmitted in areas with hot and humid climates

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather.”

https://t.co/DB2tOBNfxl https://t.co/V7AR9JbiIJ",0.0,0.0,,nonrumour
1239703422854746112,WHOWPRO,True,237566.0,"Q: Is wearing rubber gloves while out in the public effective in preventing the new #coronavirus infection?

A: No. Regularly washing your bare hands offers more protection against catching #COVID19 than wearing rubber gloves.

➡️https://t.co/kj30PQ1JJK https://t.co/wgA8htRL5K",2482.0,1436.0,coronavirus,nonrumour
1239784397907394560,RahulKu78476762,False,23.0,"@anuja_gawshinde @ShefVaidya Dear fellow citizen, i still can't get the idea of equality. Why do we need it ? &amp; how come everyone is equal ? My brother don't get equal treatment as i get, nor does my father or any other person. When we are born with different biological, mental and behavioral traits 1/2",4.0,24.0,,nonrumour
1239798832189157376,ShannSpaulding,False,127.0,"Prepare, but don’t panic. #PrepareDontPanic 

References:
(1)
https://t.co/5ZjYh0vxa6
    See Who is at risk of developing severe illness?",0.0,0.0,PrepareDontPanic,nonrumour
1239801100133371904,ah_afridi,False,624.0,"@MAbdullahGul What is a coronavirus?

Coronaviruses are a family of viruses that cause disease in animals. Seven, including the new virus, have made the jump to humans, but most just cause cold-like symptoms.
Two other coronaviruses – Middle East respiratory syndrome (Mers) 1/2",0.0,1.0,,nonrumour
1239811711361671169,themountica,False,68.0,"COVID-19 virus can be transmitted in areas with hot and humid climates

The new coronavirus CANNOT be transmitted through mosquito bites.

Cold weather and snow CANNOT kill the new coronavirus.

Taking a hot bath does not prevent the new coronavirus disease https://t.co/jj0oEqXjWA",1.0,0.0,,nonrumour
1239811755485716481,themountica,False,68.0,"Can an ultraviolet disinfection lamp kill the new coronavirus?

How effective are thermal scanners in detecting people infected with the new coronavirus?

Are hand dryers effective in killing the new coronavirus? https://t.co/KEMv3ahSQ2",1.0,0.0,,nonrumour
1239811802289958913,themountica,False,68.0,"Can spraying alcohol or chlorine all over your body kill the new coronavirus?

Do vaccines against pneumonia protect you against the new coronavirus?

Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/iFa9aqO5p4",0.0,0.0,,nonrumour
1239852118783201280,AhmadBouhuwaish,False,731.0,What are the symptoms of COVID-19?,0.0,1.0,,nonrumour
1239927400949075970,CNwadinigwe,False,196.0,"I. Are antibiotics effective in preventing and treating the new coronavirus ?

Antibiotics do not work against viruses, only bacteria.

The new coronavirus is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.",0.0,0.0,,nonrumour
1239927405415931905,CNwadinigwe,False,196.0,"J. Are there any specific medicines to prevent or treat the new coronavirus ?

To date, there is no specific medicine recommended to prevent or treat the new coronavirus.",0.0,0.0,,nonrumour
1239952195161739264,AllonMessenberg,False,59.0,@Chronolxgical But why do we need it now most?,0.0,0.0,,nonrumour
1239968684719796233,ddsoffice,False,548.0,"@va_shiva @MIT Other: Response to this Covid-19 is troublesome. So many millions clueless 'what is a Coronavirus' &amp; there are airborne vs. non-airborne viruses-while they're hoarding TP &amp; masks, they show what they don't know by omitting eye protection(mucous membranes 'ya know?) https://t.co/4Pfv5gEw5a",0.0,0.0,,nonrumour
1239972063076474885,magnanimousoul,False,144.0,"@SerAlec ""I suppose I wasn't asking the right question, or perhaps I'm a fool for asking, but... Why do we need it? The living world and spirits -- surely, we could co-exist, couldn't we?""",0.0,0.0,,nonrumour
1239975942820229129,mariachong,False,11189.0,"I still have friends on Facebook insisting COVID-19 is:

• Just like the flu
• No worse than H1N1
• Media hysteria
• Blue state politics
• Merely fear
• Lack of faith

One can see how scapegoats and hyper-partisanship create minds that are malleable to false narratives.",0.0,30.0,,rumour
1240044040462065664,jj_talking,False,4440.0,"#NewCrownVirus 👑

5) U.N. What is a coronavirus? 🦠

which resembles a crown👑👑👑 
 (or, in Latin, corona)
https://t.co/Si2uEiZeyD https://t.co/TDoKziY397",1.0,1.0,NewCrownVirus,nonrumour
1240044040462065664,jj_talking,False,4440.0,"#NewCrownVirus 👑

5) U.N. What is a coronavirus? 🦠

which resembles a crown👑👑👑 
 (or, in Latin, corona)
https://t.co/Si2uEiZeyD https://t.co/TDoKziY397",1.0,1.0,NewCrownVirus,nonrumour
1240108682341277697,Butterfly6875,False,417.0,"@kelly_jasper_88 @kelly_rdc @JimInNC Is COVID-19 airborne? I don’t think it is, but it would be good to confirm that. If it’s not, then contact is needed to contract it. If we take precautionary hygiene actions, it will help reduce it’s spread. I’d like incoming travel to stop temporarily. Oz has natural quarantine.",0.0,3.0,,nonrumour
1240125105952428033,MeteoKenya,True,36553.0,"COVID-19 virus can be transmitted in areas with hot and humid climates.

From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures if you live in, https://t.co/9Z7qMP8VL1",125.0,120.0,,nonrumour
1240125111652560896,MeteoKenya,True,36553.0,"Cold weather and snow CANNOT kill the new coronavirus.

There is no reason to believe that cold weather can kill the new coronavirus or other diseases. The normal human body temperature remains around 36.5°C to 37°C, regardless of the external temperature or weather. https://t.co/NEOCrS4kdF",18.0,7.0,,nonrumour
1240178113281028096,YoungIndiaFDN,False,716.0,"Cold weather and snow CANNOT kill the new coronavirus.
Source: @WHO https://t.co/rkS4Z5oIOI",0.0,0.0,,nonrumour
1240247344131493888,Betty_Hu_,False,1.0,@MuraliPriya13 @CarmineSabia @realDonaldTrump Are you kidding me?I never knew I had the power to deceive the world. It’s the truth that there is no evidence shows that the virus originated in a laboratory in China.,0.0,4.0,,rumour
1240258595377291266,UKZN,False,39515.0,"What is a coronavirus?

Coronaviruses are a large family of viruses which may cause illness in animals or humans. In humans, several coronaviruses are known to cause respiratory infections ranging from the common cold to more severe diseases
(1/2) #ukzncovid19 https://t.co/URkdNalcVW",6.0,23.0,ukzncovid19,nonrumour
1240271370304409601,Champions_Edu,False,267.0,"What is a Novel Coronavirus?

A novel coronavirus is a new coronavirus that hasn't been previously identified. The virus causing coronavirus disease 2019 (COVID-19) isn't the same as the coronaviruses that commonly circulate among humans &amp; cause mild illness like the common cold.",1.0,0.0,,nonrumour
1240276587007770626,Ankita12271228,False,284.0,"How long is the incubation period for COVID-19?
ANS:The ""incubation period "" means the time between catching the virus and beginning to have symptoms of the disease. Most estimate of the incubation period for COVID-19  range 1-14 days,most commonly around five days.",1.0,2.0,,nonrumour
1240280647219830785,Sidhika_Trisha,False,196.0,"Are hand dryers effective in killing the new coronavirus?

Ans.
No. Hand dryers are not effective in killing #coronavirus. #COVID2019india #WHOMythBuster
#KHKTCoronaCampaign #DrRohitSippy",5.0,0.0,coronavirus,nonrumour
1240282291697586177,ClkManchEster,False,202.0,@WarringtonCCG What are the symptoms of COVID 19 ? Does it include sore throat? This tweet is confusing at best,0.0,0.0,,nonrumour
1240293202248241153,SA_kief,False,348.0,"Seeing Complaints about frontline NHS workers not getting tested.
What is a coronavirus test? A blood test? If so, 
Is this why a famous/rich person can get one easily? Because they pay for it or it is provided by a company privately? 
not NHS funded. 
That may be the difference",0.0,1.0,,nonrumour
1240341620517531649,LijiPrince,False,29.0,"Are there any specific medicines to prevent or treat the new coronavirus?
To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).

#KHKTCoronaCampaign",1.0,1.0,KHKTCoronaCampaign,nonrumour
1240344734922469376,LijiPrince,False,29.0,"How effective are thermal scanners in detecting people infected with the new coronavirus?
Thermal scanners are effective in detecting people who have developed a fever (i.e. have a higher than normal body temperature) bcz of infection with  new coronavirus.

#KHKTCoronaCampaign",1.0,0.0,KHKTCoronaCampaign,nonrumour
1240357646181355521,OCDAToddSpitzer,False,2826.0,"What are the symptoms of COVID-19?
Current symptoms reported have included mild to severe raspatory illness with fever, cough, and difficulty breathing.
(https://t.co/15MffGzjb4)
 
@ochealthinfo @CDCgov #COVID19 #OCDAInformationUpdate https://t.co/oMogTNPbfo",1.0,0.0,COVID19,nonrumour
1240358145278595073,DadBits,False,7778.0,What are the symptoms of COVID 19 and my chance of survival?  Because I’m stuck at home with a teenager and I’m just weighing my options.,5.0,49.0,,nonrumour
1240409217997189128,WHO,True,11151650.0,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, WHO does not recommend against the use of of ibuprofen. https://t.co/n39DFt2amF",7059.0,7902.0,ibuprofen,nonrumour
1240416087289802753,JCastro_Marrero,False,760.0,"Let's dispel the notion that ""novel COVID-19 is just like the flu"".  Sharing this striking comparison of #Flu, #COVID19, #SARS and #MERS. #COVID19 is 30x more deadly and almost 2x more contagious than the flu. We have no existing immunity to COVID19. https://t.co/I6FOzSSY76",18.0,23.0,Flu,rumour
1240468157451698177,lipnshitz,False,3.0,@Iamsock @dpakman What is a coronavirus payment?,0.0,0.0,,nonrumour
1240497155661578242,Hot_96Kenya,True,259086.0,"What is a novel coronavirus?
A novel coronavirus (CoV) is a new strain of coronavirus that has not been previously identified in humans.",1.0,1.0,,nonrumour
1240500681557106689,_PTLB,False,21.0,"Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, @WHO does not recommend against the use of of ibuprofen https://t.co/D8VvdeaDor. #DigitalIndia @IMPraveenDalal @DigitalIndiaLaw @_GroundReality @P4LOIndia @_TeleLaws",4.0,2.0,ibuprofen,nonrumour
1240511429586743297,YoungIndiaFDN,False,716.0,"Taking a hot bath does not prevent the new coronavirus disease.
Source: @WHO https://t.co/if4uPbcb6p",0.0,0.0,,nonrumour
1240511647283916800,hzlmshmn,False,1234.0,"When to use a mask? How to put on, use, take off and dispose of a mask? https://t.co/LkJKgAoQSQ https://t.co/tzK0nfwbNN",8.0,8.0,,nonrumour
1240511766041223169,YoungIndiaFDN,False,716.0,"The new coronavirus CANNOT be transmitted through mosquito bites.
Source: @WHO https://t.co/TUAjiWRBfi",0.0,0.0,,nonrumour
1240527820159422464,JaweriaNoor0,False,4866.0,"#BewareOfCOVID19
Can eating garlic help prevent infection with the new coronavirus?

Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.",5.0,4.0,BewareOfCOVID19,nonrumour
1240527853592117248,JaweriaNoor0,False,4866.0,"#BewareOfCOVID19
Does the new coronavirus affect older people, or are younger people also susceptible?

People of all ages can be infected by the new coronavirus (2019-nCoV). Older people, and people with pre-existing medical conditions.,",5.0,3.0,BewareOfCOVID19,nonrumour
1240552055443464192,rifaoorg,False,488.0,"Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?
No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus. 
@WHO #RIFAOagainstcorona.",0.0,2.0,RIFAOagainstcorona,nonrumour
1240552744353742860,rifaoorg,False,488.0,"COVID-19 virus can be transmitted in areas with hot and humid climates?
From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather. Regardless of climate, adopt protective measures. #RIFAOagainstcorona",1.0,3.0,RIFAOagainstcorona,nonrumour
1240583949157642240,NamibiaTech,False,80.0,"What is a coronavirus?
Coronaviruses are a large family of viruses which may cause illness in animals or humans. In humans, several coronaviruses are known to cause respiratory infections   (1/2) #COVID19Namibia , #Covid19Windhoek #CoronaVirusNamibia #NUSTHackathon",1.0,3.0,COVID19Namibia,nonrumour
1240658431213789184,iamEkoni,False,7668.0,"How does COVID-19 spread?
People can catch COVID-19 from others who have the virus. The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales.",0.0,0.0,,nonrumour
1240697641651994630,UNICEFJamaica,True,17385.0,"#COVID19 myth buster: Does the new coronavirus affect older people, or are younger people also susceptible? https://t.co/ePBYHXKK6f",2.0,1.0,COVID19,nonrumour
1240697672584945664,UNICEFJamaica,True,17385.0,#COVID19 myth buster: Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/H0N0ZgxtUJ,2.0,1.0,COVID19,nonrumour
1240697680856145920,UNICEFJamaica,True,17385.0,#COVID19 myth buster: Taking a hot bath does not prevent the new coronavirus disease https://t.co/h166EehCdh,2.0,2.0,COVID19,nonrumour
1240697688384929792,UNICEFJamaica,True,17385.0,#COVID19 myth buster: The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/yV0Cplt6xi,1.0,2.0,COVID19,nonrumour
1240697712401498113,UNICEFJamaica,True,17385.0,#COVID19 myth buster: Are hand dryers effective in killing the new coronavirus? https://t.co/d07coOrKB8,1.0,1.0,COVID19,nonrumour
1240697724581728256,UNICEFJamaica,True,17385.0,#COVID19 myth buster: How effective are thermal scanners in detecting people infected with the new coronavirus? https://t.co/JHnURcfxkV,2.0,2.0,COVID19,nonrumour
1240724894607958022,ShaukatMalick,False,5516.0,"How long does the virus survive on surfaces?
(source World Health Organization)
It is not certain how long the virus that causes COVID-19 survives on surfaces, but it seems to behave like other coronaviruses. Studies suggest that coronaviruses (including preliminary information.",0.0,2.0,,nonrumour
1240806532226461696,FrankRiveraMar1,False,1847.0,@thehill PATHETIC. Shifting blame to governors. The man who said COVID-19 is just like the flu.,1.0,7.0,,rumour
1240857808511193088,WHOWPRO,True,237566.0,"#KnowTheFacts on #COVID19. Taking a hot bath does not prevent the new #coronavirus disease.

The best way to protect yourself against COVID-19 is by frequently cleaning your hands.

➡️https://t.co/kj30PPK8la https://t.co/nXYl3w8gu4",75.0,60.0,KnowTheFacts,nonrumour
1240857810956455936,WHOWPRO,True,237566.0,"How should I greet another person to avoid catching the new #coronavirus?

To prevent #COVID19 it is safest to avoid physical greetings include a wave, a nod, or a bow.

➡️https://t.co/kj30PPK8la https://t.co/fF99wpwhNg",46.0,37.0,coronavirus,nonrumour
1240934467373543424,IddyUdosen,False,10437.0,"I'm not a medical professional but I would want to share I little I have learnt about #Coronavirus and #COVID19

What is a Coronavirus?
A coronavirus is a virus that is found in animals and, rarely, can be transmitted from animals to humans and then spread person to person.",0.0,1.0,Coronavirus,nonrumour
1240936775112994817,YoungIndiaFDN,False,716.0,"Are hand dryers effective in killing the new coronavirus?
Source: @WHO https://t.co/o7Pv5VNmyv",0.0,2.0,,nonrumour
1240954653371781120,macesari,False,4612.0,"@liofaber @MinisteroSalute @EMA_News Q: Could #ibuprofen worsen disease for people with #COVID19?

A: Based on currently available information, WHO does not recommend against the use of of ibuprofen. https://t.co/WtmUH3roH3",0.0,0.0,ibuprofen,nonrumour
1240957873255067650,Lady_Says11,False,5827.0,"😷 *Should I wear a mask to protect myself?*

Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have COVID-19. Disposable face mask can only be used once. ++",0.0,3.0,,nonrumour
1240988767525187584,Agalib48,False,47.0,"MYTH-05: ARE HAND DRYERS EFFECTIVE IN KILLING THE NEW CORONAVIRUS?

No. Hand dryers are not effective in killing the 2019-nCoV. #Covid_19 

8/n",0.0,0.0,Covid_19,nonrumour
1240989246506369027,Agalib48,False,47.0,"MYTH-07: HOW EFFECTIVE ARE THERMAL SCANNERS IN DETECTING PEOPLE INFECTED WITH THE NEW CORONAVIRUS?

Thermal scanners are effective in detecting people who have developed a fever (i.e. have a higher than normal body temperature) because of infection with the new coronavirus. 
10/n",0.0,0.0,,nonrumour
1240990300329443328,Agalib48,False,47.0,"MYTH-12: DOES THE NEW CORONAVIRUS AFFECT OLDER PEOPLE, OR ARE YOUNGER PEOPLE ALSO SUSCEPTIBLE?

People of all ages can be infected by the new coronavirus (2019-nCoV).

14/n",0.0,0.0,,nonrumour
1240990545951981568,Agalib48,False,47.0,"MYTH-13: ARE ANTIBIOTICS EFFECTIVE IN PREVENTING AND TREATING THE NEW CORONAVIRUS?

No, antibiotics do not work against viruses, only bacteria.

The new coronavirus (2019-nCoV) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.

15/n",0.0,0.0,,nonrumour
1240995343543787521,CynthiaDRitchie,True,318954.0,"1/2 to combat #FearMongering 
#PakistanFightsCorona will be working with @ArifAlvi to help share ACCURATE and RESPONSIBLE information: 😷

*Should I wear a mask to protect myself?* 

@WHO advises: Only wear a mask if you are ill with COVID-19 symptoms (especially coughing)...",25.0,153.0,FearMongering,nonrumour
1241005341493477378,Kittfornow,False,514.0,"@NAChristakis @marcelsalathe If that is the case, then according to this section of WHO, they are seemingly not in agreement that passing on the virus by people not showing symptoms is at all at that level. 

""Can CoVID-19 be caught from a person who has no symptoms?""

https://t.co/XGBSWfHVLw",0.0,2.0,,nonrumour
1241008710211829766,globalnews,True,759799.0,"How long does the virus survive on surfaces? @JeffSempleGN is back with expert answers to your #coronavirus questions amid the #COVID19 pandemic. 
See more questions and ask your own here: https://t.co/Ii7Pw69XW4 https://t.co/EKMZNnU1oX",80.0,46.0,coronavirus,nonrumour
1241025708916445191,infodemics1,False,149.0,"Does the new coronavirus affect older people, or are younger people also susceptible?
People of all ages can be infected by the new coronavirus (2019-nCoV). https://t.co/biuiZkMANh",1.0,2.0,,nonrumour
1241035948445569024,infodemics1,False,149.0,"Are there any specific medicines to prevent or treat the new coronavirus?
To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV). https://t.co/yYl2Z29WzE",1.0,2.0,,nonrumour
1241047451483553792,devangrt,False,2671.0,"Does the new coronavirus affect older people, or are younger people also susceptible? #Covid_19 #health https://t.co/Kg0Qb5oMs8",0.0,0.0,Covid_19,nonrumour
1241063352631201792,simonwheatley,False,3953.0,"So: This money to cover 80% of the salaries of retained workers who are not working due to a Coronavirus shutdown. 

What is “a Coronavirus shutdown” and how is it proved?",0.0,1.0,,nonrumour
1241069319750115328,shaheenpervez2,False,21.0,"cs do not work. Antibiotics should not be used as a means of prevention or treatment of COVID-19. They should only be used as directed by a physician to treat a bacterial infection. Are there any medicines or therapies that can prevent or cure COVID-19?*
While some western,",0.0,0.0,,nonrumour
1241076294470770691,contecinc,False,1370.0,"#QuestionsCoronavirus 

What are the symptoms of COVID-19 (the illness caused by the new #coronavirus)? https://t.co/n6PvUfMH85",2.0,2.0,QuestionsCoronavirus,nonrumour
1241082793737818113,rosierawle,False,3099.0,"@lynneSimpkin I can help! 👩‍🏫
9am: Socialism - what is it and why do we need it so bad?
10am: Slacklining - what is it and why do we need it so bad?
11am: Activism skills session!
12pm: Lunch (beans on toast)
1pm: Why Minecraft really is boring no matter what anyone says
2pm: Human pyramids 🙃",0.0,0.0,,nonrumour
1241085866132545537,eunwovvr,False,1860.0,Wtf so now they want us to go get supplies for home schooling??? I AIN'T GOING OUT THERE YOU DUMB FUCKS I AM NOT GOING TO GET FUCKIN SCHOOL SUPPLIES WHY DO WE NEED IT ?!,0.0,4.0,,nonrumour
1241127842689269761,OhNy_,False,4270.0,So is #Covid_19 airborne or not?,1.0,0.0,Covid_19,nonrumour
1241136843350872064,FivesElderwood,False,366.0,Is Covid-19 airborne??,0.0,1.0,,nonrumour
1241155150137274369,bumaBAgyo,False,5234.0,"WHO: COVID-19 virus can be transmitted in areas with hot and humid climates 

https://t.co/7yd0H3VMEt https://t.co/C8T7SsUF3m",0.0,8.0,,nonrumour
1241250210417795072,YoungIndiaFDN,False,716.0,"How effective are thermal scanners in detecting people infected with the new coronavirus?
Source: @WHO https://t.co/ypEGgEJrFk",0.0,0.0,,nonrumour
1241290477501968385,RjTaimoor,False,1343.0,"Are there any specific medicines to prevent or treat the new coronavirus?
To date, there is no specific medicine to prevent or treat. https://t.co/JwLVZfbPBS",0.0,0.0,,nonrumour
1241291822841937920,ifrc,True,217819.0,"How does COVID-19 spread? 
#coronavirus https://t.co/6m8qYbqhev",62.0,86.0,coronavirus,nonrumour
1241319203463933952,AfifiAbrahman,False,84.0,"@DrAmalinaBakri Hi doctor, can I know what are the symptoms of covid-19? I think I have sore throat for a few days now. It feels so dry even if I drink a lot of water. The sore is not too bad but it feels so dry in my throat and nasal. Should I go to Hammersmith Hospital? I stay nearby.",0.0,0.0,,nonrumour
1241329437557379072,UmerBasharat7,False,1153.0,"#CoronaFreePakistan 
Do vaccines against pneumonia protect you against the new coronavirus?
No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.",14.0,6.0,CoronaFreePakistan,nonrumour
1241347675330621442,UmerBasharat7,False,1153.0,"#CoronaFreePakistan
Are antibiotics effective in preventing and treating the new coronavirus?
No, antibiotics do not work against viruses, only bacteria.The new coronavirus (2019-nCoV) is a virus andtherefore, antibiotics should not be used as a means of prevention or treatment.",24.0,5.0,CoronaFreePakistan,nonrumour
1241350499636367360,Pooja_Tripathii,True,25234.0,"Who is now spreading this  unscientific claim that pets (cats and dogs) spread #coronavirus and inturn abandoning them!!

 @WHO's FAQ section clearly rejects this claim!

Please don't abandon the sweetest thing that happened to us.
They spread happiness, not virus https://t.co/mSLlwMC7BQ",8.0,29.0,coronavirus,rumour
1241374875991724035,deepakkutty,False,75.0,@somnath1978 So the deposit insurance..why do we need it?,0.0,0.0,,nonrumour
1241376130755710977,cheekybrsteward,False,963.0,"Someone please explain to me coz I might be missing something, is Covid 19 airborne or passed by touch or both? Only conflicting advice given, wash your hands (suggests touch based) wear face masks etc (suggests airbourne) so confused right now 😮",0.0,1.0,,nonrumour
1241379051329200129,jeanjuniorj,False,49237.0,"Photo: Dominican Republic President Danilo Medina 

According to WHO guidelines!

😷Should I wear a mask to protect myself?

Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have COVID-19. https://t.co/uriMLuBzu5",0.0,2.0,,nonrumour
1241380159917379587,FrankSowa1,False,8806.0,FACT - CDC estimates that COVID-19 may be 10x those numbers. I get tired of retweeting that because so many are tied to the distraction claims of the Trump GOP who’ve battered MSM making comparative claims that COVID-19 is just like the flu. It’s misleading the public! https://t.co/4A38c8DQab,8.0,10.0,,rumour
1241390717760659457,UmerBasharat7,False,1153.0,"#CoronaFreePakistan 
""Can I catch COVID-19 from the feces of someone with the disease?""
The risk of catching COVID-19 from the feces of an infected person appears to be low. While initial investigations suggest the virus may be present in feces in some cases,",12.0,6.0,CoronaFreePakistan,nonrumour
1241397617822535681,ParentingQ,False,28.0,"Are pregnant women at higher risk from COVID-19?

Ans: Research is underway to understand impacts of #COVID19 infection on #pregnant women. Data is limited; presently no evidence that they are at higher risk. #parentingQ #CoronaVirus",4.0,1.0,COVID19,nonrumour
1241405839535230976,UmerBasharat7,False,1153.0,"#CoronaFreePakistan 
""Is there anything I should not do?""
The following measures ARE NOT effective against COVID-2019 and can be harmful:

Smoking
Wearing multiple masks
Taking antibiotics (See question 10 ""Are there any medicines of therapies that can prevent or cure COVID-19?""",3.0,0.0,CoronaFreePakistan,nonrumour
1241420062008979465,SyedNijadAli,False,1993.0,"cure for COVID-19. However, there are several ongoing clinical trials that include both western and traditional medicines. WHO will continue to provide updated information as soon as clinical findings are available.

💉 *Is there a vaccine, drug or treatment for COVID-19?*

Not",0.0,0.0,,nonrumour
1241429245437661191,mtklikk,False,132.0,"@ZsoltF418 @csrebeka97 Valoszinuleg valamit eleg erosen felreerthettel vagy dezinformalni probalo oldalakat kovetsz. https://t.co/R00ZywunCQ
""Can I catch COVID-19 from my pet?"" resz.",0.0,0.0,,nonrumour
1241490217217011718,HackedVote,False,775.0,@Diggrich_ @IllMortalDeity @King_Of_Bait @willchamberlain Show me an American physician who says we should be going abour life as if covid-19 is just like the flu.    Or who don’t agree this virus is more contagious and deadly than flu.  A practicing American physician.  Just one.  I’ll wait.,0.0,0.0,,rumour
1241501450771062786,lara_gacheri,False,594.0,@captNanaT @ali_ekuam 🤣😂😂😂 What kind of stupidity is this? 😂 How does Covid-19 spread on live chat? Hmm? Let artists thrive.,0.0,3.0,,nonrumour
1241548792534634503,Mister_E_Oz,False,392.0,"@DatBoopGirl *What are the symptoms of COVID-19?*

The most common symptoms of COVID-19 are:
🤒 fever
😴 tiredness
💨 dry cough

Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea. 

These symptoms are usually mild and begin gradually.",0.0,2.0,,nonrumour
1241606101994483712,justanartdork,False,137.0,"Me: *has a coughing fit in quarantine*
Me: it's probably not COVID-19
Me:
Me:
Me: hey google, what are the symptoms of COVID-19???",0.0,2.0,,nonrumour
1241609479591882752,darinp2,False,4101.0,"@Tgo4Amercia @opinionchecks @charliekirk11 I can look further, but on the WHO website under “Should I worry about COVID-19?” it says, “about 1 in every 5 people who catch it need hospital care.” This is a very scary virus.
https://t.co/EuxwxRbRKL",0.0,0.0,,nonrumour
1241676955075973120,porkvest,False,72.0,How does COVID-19 spread? https://t.co/xVWhH8wtQV,0.0,0.0,,nonrumour
1241700245991346177,yo_soy_varun,False,346.0,"What is a coronavirus?
#jantacurfew https://t.co/l7JubNx8P0",0.0,4.0,jantacurfew,nonrumour
1241720660226764801,ChamakforIndia,False,29.0,"Debunking #Myths about #CoVid19 :-

The new coronavirus CANNOT be transmitted through mosquito bites. It is a respiratory virus which spreads primarily through droplets generated when an infected person coughs or sneezes, or through droplets of saliva or discharge from the nose. https://t.co/eStqPmXW5w",0.0,0.0,Myths,nonrumour
