id,user,verified,followers,text,hashtag,class
1241548792534634503,Mister_E_Oz,False,392.0,"@DatBoopGirl *What are the symptoms of COVID-19?*

The most common symptoms of COVID-19 are:
🤒 fever
😴 tiredness
💨… https://t.co/vvCO0jjYUV",,nonrumour
1241606101994483712,justanartdork,False,137.0,"Me: *has a coughing fit in quarantine*
Me: it's probably not COVID-19
Me:
Me:
Me: hey google, what are the symptoms of COVID-19???",,nonrumour
1241609479591882752,darinp2,False,4098.0,"@Tgo4Amercia @opinionchecks @charliekirk11 I can look further, but on the WHO website under “Should I worry about C… https://t.co/N22trjIRMI",,nonrumour
1241676955075973120,porkvest,False,72.0,How does COVID-19 spread? https://t.co/xVWhH8wtQV,,nonrumour
1241700245991346177,yo_soy_varun,False,346.0,"What is a coronavirus?
#jantacurfew https://t.co/l7JubNx8P0",jantacurfew,nonrumour
1241720660226764801,ChamakforIndia,False,29.0,"Debunking #Myths about #CoVid19 :-

The new coronavirus CANNOT be transmitted through mosquito bites. It is a respi… https://t.co/GpCQOwuClT",Myths,nonrumour
1241751597442641920,TrueDivinorium1,False,25.0,"@khalayiw @NinjaNezumi @tha_rami https://t.co/PAEwfMQgOE
""Do vaccines against pneumonia protect you against the new coronavirus?
No.""",,nonrumour
1241790533938237440,shamimalamhaque,False,116.0,"Can I catch COVID-19 from my pet?

While there has been one instance of a dog being infected in Hong Kong, to date,… https://t.co/8QjeNnU8XM",,nonrumour
1241851932588851201,JamesDRog,False,7.0,"@JRWMFC @Johnnypapa64 Under the ""How long is the incubation period for COVID-19?"" Section?",,nonrumour
1241890738755047424,Ian_Fraser,True,35996.0,"Terrifying piece by @ManvBrain on what coronavirus does to your body. 

Everyone who still thinks Covid-19 is ""just… https://t.co/jA23Qn3WQk",,rumour
1241941871171174402,santmarquezd,False,80.0,"@errantThinker @ortegaalfredo Title: ""Is COVID-19 airborne?""

https://t.co/rG4Gf4CVyd",,nonrumour
1241989485312835589,TokHaus,False,632.0,"#Webinar - What is #IncomeProtection &amp; Why do we need it?
There are two potential reasons why a person can lose inc… https://t.co/PQooRZ5fje",Webinar,nonrumour
1241995261775417345,omorin_ola,False,3790.0,"I'm scared 🙁
I'm feeling weird.
What are the symptoms of COVID-19 again??",,nonrumour
1242004342544064512,vdcl_001,False,105.0,"Mythbuster: COVID-19 virus can be transmitted in areas with hot and humid climates
From the evidence so far, the CO… https://t.co/qXTucLXtDn",,nonrumour
1242063054335967232,karunanundy,True,183677.0,"From WHO:
 ""Can the virus that causes COVID-19 be transmitted through the air?*
Studies to date suggest that the vi… https://t.co/dhxFrpNADL",,nonrumour
1242068864101314560,pepesikanteri,False,86.0,"The facts about coronavirus disease (COVID-19) that you need to know. (Source: WHO, 2020)

1. COVID-19 virus can be… https://t.co/T0mSFLm9l3",,nonrumour
1242069309595119617,pepesikanteri,False,86.0,3. Taking a hot bath does not prevent the new coronavirus disease https://t.co/Updb3ee81c,,nonrumour
1242069490784854016,pepesikanteri,False,86.0,4. The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/CMZmVZz20U,,nonrumour
1242070241334575104,pepesikanteri,False,86.0,7. How effective are thermal scanners in detecting people infected with the new coronavirus? https://t.co/J4OnJdKbio,,nonrumour
1242071091025047552,pepesikanteri,False,86.0,11. Can eating garlic help prevent infection with the new coronavirus? https://t.co/3lYjDb5dF2,,nonrumour
1242071409079095297,pepesikanteri,False,86.0,"12. Does the new coronavirus affect older people, or are younger people also susceptible? https://t.co/slOvWd5vHr",,nonrumour
1242071604823130112,pepesikanteri,False,86.0,13. Are antibiotics effective in preventing and treating the new coronavirus? https://t.co/qnQ4VLOitC,,nonrumour
1242071788554575872,pepesikanteri,False,86.0,14. Are there any specific medicines to prevent or treat the new coronavirus? https://t.co/jF1Sq4FhQj,,nonrumour
1242087370352144392,stlman,False,366.0,"@P_W_Kuczynski Should I wear a mask to protect myself?

Only wear a mask if you are ill with COVID-19 symptoms (esp… https://t.co/1uEfG3jlLx",,nonrumour
1242120295567241219,DrSanaASiddiqui,False,776.0,"* COVID-19 virus can be transmitted in areas with hot and humid climates
* Cold weather and snow CANNOT kill the ne… https://t.co/zuXyY0x38e",,nonrumour
1242127926423949312,Oshosam,False,4973.0,"#thread 
😷 Should I wear a mask to protect myself?

Only wear a mask if you are ill with COVID-19 symptoms (especia… https://t.co/d7gw92mQXo",thread,nonrumour
1242128846771478528,CTM14541840,False,8045.0,"What Are the Symptoms of COVID-19?

Early symptoms include:

Fever
Dry Cough
Fatigue

The virus can lead to pneumon… https://t.co/4U7b1GPiUP",,nonrumour
1242137698439237635,Oando_PLC,True,34506.0,"Can I catch COVID-19 from my pet?

Take our #COVID19 quiz to see how well versed you are on the facts. We’ll be rev… https://t.co/2gMCaNUATE",COVID19,nonrumour
1242200972262354948,un_uzbekistan,True,9808.0,What are the symptoms of COVID-19? How can I protect myself? Should I worry about COVID-19? Get the answers.… https://t.co/rdFMv0hjWY,,nonrumour
1242211008829181959,royalties_pc,False,6268.0,"Are antibiotics effective in preventing or treating the COVID-19?
No. Antibiotics dont work against viruses, they o… https://t.co/69fYRutFeC",,nonrumour
1242224608427868165,dailyblastlive,True,18064.0,"What is a coronavirus? 

Stay up-to-date here: https://t.co/Qisv1lWn0N

#FactsNotFear https://t.co/ha1OaheHaE",FactsNotFear,nonrumour
1242240645999271949,JWB519,False,1086.0,"What care should be available during pregnancy and childbirth?

All pregnant women, including those with confirmed… https://t.co/x3wTqBPacP",,nonrumour
1242419631731683329,emperorzola,False,5353.0,"MISCONCEPTIONS ABOUT CORONA VIRUS ACCORDING TO WHO
Cold weather and snow CANNOT kill the new coronavirus.
There is… https://t.co/jU0ZShwK5q",,nonrumour
1242420577702420488,emperorzola,False,5353.0,"MISCONCEPTIONS ABOUT CORONA VIRUS ACCORDING TO W.H.O
Are hand dryers effective in killing the new coronavirus?
No.… https://t.co/H6ukPQ321j",,nonrumour
1242461057777643520,phglobalshapers,False,5548.0,"Why is #COVI19 called a Pandemic and How does COVID 19 spread @Ovdiasis ? 

@WHO @NCDCgov",COVI19,nonrumour
1242474835512446976,DCare247,False,2435.0,"#Coronavirus Myths You Mustn't believe
RT to save someone 

1. Hand dryers kill coronavirus

Hand dryers do not kil… https://t.co/7H7yurf1qM",Coronavirus,rumour
1242481704993820674,eternalroute,False,13878.0,"Can eating garlic help prevent
infection with the new
coronavirus?
Garlic is a healthy food that may have some anti… https://t.co/uaMhQUJd6d",,nonrumour
1242485242046205955,eric_tablizo,False,94.0,"Cold weather and snow CANNOT kill the new coronavirus.
There is no reason to believe that cold weather can kill the… https://t.co/MLANwHWqYG",,nonrumour
1242561681269522432,aswinn,True,22905.0,@brianros1 what is a coronavirus party?? where you go to intentionally get sick?,,nonrumour
1242561752237252608,david_lippman,True,1871.0,@chriswnews Dare I ask: what is a coronavirus party?,,nonrumour
1242565034888347650,abenaayeboaa,False,491.0,@fabinfayette What is a coronavirus party???,,nonrumour
1242578357495218176,deray,True,1018545.0,what is a coronavirus party? https://t.co/DqqX4nXdN5,,nonrumour
1242599839185211393,Valgb1961,False,1952.0,What is a coronavirus party? https://t.co/iH9yAR5FXq,,nonrumour
1242610742827741184,NoelleMStout,False,748.0,"Hey Siri, What is a 'coronavirus party'?

It is a sign that you live in a country that is doomed.",,nonrumour
1242639633164439553,aartibellara,False,1501.0,What is a coronavirus party?  oh FFS... I can’t even. https://t.co/pimhYvtpny,,nonrumour
1242656267018973185,scepticemia,False,3011.0,What is a coronavirus party!? https://t.co/Om0T29Bt8f,,nonrumour
1242793322072231936,UNEP,True,1206870.0,"#COVID19 
✅ It can be transmitted in areas with hot and humid climates.
✅Cold weather and snow CANNOT kill the new… https://t.co/fjG2opxT92",COVID19,nonrumour
1242832634306232322,WisdomRwanda,False,420.0,"Is COVID-19 the same as SARS?*

No. ""The virus that causes #COVID19 and the one that caused the outbreak of SARS in… https://t.co/LvnP7mZTEg",COVID19,nonrumour
1242836826399870984,_Diomore,False,106.0,What is a coronavírus?? A miserable pile of gripezinha!! https://t.co/oy0R2k3jXE,,nonrumour
1242854094706008064,peterD51740688,False,1.0,@marquis1757 @Golden_Dow @ianbremmer what are the symptoms of covid-19? Do you feel hard to breathe?,,nonrumour
1242922087309881351,Qian39660965,False,4.0,"@bbcchinese How many of us have checked ourselves what is a virus, what is a coronavirus and how it get spread? If… https://t.co/EFYMVFEutd",,nonrumour
1242937577319038976,Impedance20,False,5133.0,"My stomach ☹️☹️☹️

What are the symptoms of COVID-19 again???",,nonrumour
1242941990427340800,ogj4ck4ss,False,386.0,@MxMxney LISTEN.  ok?  why do we need it?,,nonrumour
1242958700588851201,Kickass_monk,False,709.0,"9. SARS-CoV-2 is just a mutated form of the common cold
All Coronaviruses belong to family of coronoviridae and hav… https://t.co/9lnNcjoSLb",,rumour
1242979117810757635,MamaTheCat1,False,186.0,@LuxMeaMundiAM @WinningWwg1wga @kathygriffin Work with me here:  What are the symptoms of Covid-19?,,nonrumour
1242996695450836992,TommyT412,False,762.0,"@TOONdids @sec1968 @realBradBrewer @JackPosobiec I think it's on CDC site too, but can't find it now.

At WHO

Look… https://t.co/YASdSCsBFC",,nonrumour
1242996695450836992,TommyT412,False,762.0,"@TOONdids @sec1968 @realBradBrewer @JackPosobiec I think it's on CDC site too, but can't find it now.

At WHO

Look… https://t.co/YASdSCsBFC",,nonrumour
1243021574804029440,SKMCH,True,314758.0,"HEALTH WATCH SERIES: CORONAVIRUS🦠
Can CoVID-19 be caught from a person who has no symptoms?

#SKMCH #Coronavirus… https://t.co/LAixZkLz30",SKMCH,nonrumour
1243070179162103809,NMCGH_Official,False,2628.0,"Can I catch COVID-19 from the feces of someone with the disease?
The risk of catching COVID-19 from the feces of an… https://t.co/i5vs1GUx84",,nonrumour
1243075868592758787,ALOKdelhi6,False,10259.0,"#QUE-&gt;What is a coronavirus?

Coronaviruses are a large family of viruses which may cause illness in animals or hum… https://t.co/1x0tlJkzSc",QUE,nonrumour
1243077182542340097,ALOKdelhi6,False,10259.0,"What are the symptoms of COVID-19?

The most common symptoms of COVID-19 are fever, tiredness, and dry cough. Some… https://t.co/YNxrFxNuVW",,nonrumour
1243077840246980608,ALOKdelhi6,False,10259.0,"Is there anything I should not do?

The following measures ARE NOT effective against COVID-2019 and can be harmful:… https://t.co/aAbjYxnhr3",,nonrumour
1243099110347091968,eteobong_edem,False,62.0,2. Cold weather and snow CANNOT kill the new coronavirus. https://t.co/bWuhdaoIOq,,nonrumour
1243128738390274049,sundarrajan1585,False,144.0,"@spinesurgeon 
Sir, If someone is infected with corona virus, after how many days will it start showing its symptom… https://t.co/ZodEISS4VF",,nonrumour
1243237690319015936,THF_Foundation,False,71.0,What's your comment or intriguing question on this one?@DrDorothyShaw @Atayeshe Should I wear a mask to protect mys… https://t.co/rRWpOnFcok,,nonrumour
1243276956948402180,calgaryherald,True,205510.0,How does COVID-19 spread? This is what scientists know about it (so far) https://t.co/iuiquwNWtP #COVID19,COVID19,nonrumour
1243394197433880579,cynn_ph,False,640.0,@2RudyTudy but rudy .... why do we need it ? Why 😂,,nonrumour
1243443126259384321,eteobong_edem,False,62.0,9. Do vaccines against pneumonia protect you against the new coronavirus? https://t.co/MgDAO0QpWS,,nonrumour
1243443140108996608,eteobong_edem,False,62.0,10. Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/xRJO9VYSa1,,nonrumour
1243445759321624576,SavioSt,False,1.0,"Myth Buster: The new coronavirus CANNOT be transmitted through mosquito bites.
To date there has been no informatio… https://t.co/mU78fLjJsq",,nonrumour
1243453369521328128,TraderLogical,False,27062.0,@asitbaran if i am not wrong EIS includes MACD in itself ? why do we need it again,,nonrumour
1243514215165562880,coVid1907980811,False,1.0,"Everyone with COVID-19 dies

This statement is untrue. As we have mentioned above, COVID-19 is only fatal for a small percentage of people.",,rumour
1243514869921517574,LIAgent99,False,430.0,"@NYCMayor @elonmusk Can CoVID-19 be caught from a person who has no symptoms?
YES! Read this from WHO. Wear a mask!… https://t.co/EYAkdAR9Vz",,nonrumour
1243610423343157253,unusual4tune,False,713.0,"@NonsoDynasty 
2. How Does COVID-19 spread?
The virus that causes COVID-19 probably emerged from an animal source,… https://t.co/8cVqsttaYF",,nonrumour
1243627724742242308,maDube_,False,107867.0,"Myths about #COVID19

Only older adults are infected
Children cannot catch COVID-19
COVID-19 is just like the flu
E… https://t.co/89Y8fZEpfJ",COVID19,rumour
1243636453474734080,jacksonlab,True,19438.0,"Social distancing: what is it, why do we need it, and how do we do it right? 🧐

Part 1️⃣of a series from Ed Liu (JA… https://t.co/Ur9IeIVdVp",,nonrumour
1243694755797663745,IronsideNk,False,128.0,"@orangulandtrust @KraftHeinzCo @NutellaGlobal @Ferrero_EU @PalmChoice Nah, don’t believe it. Why not just… https://t.co/j1MKD64kCE",,nonrumour
1243753378343051265,Cali_Blaze10,False,668.0,"@Austinnnn21 @maness_ian If we can survive off non-pure oxygen, why do we need it pure?👀 bro I can feel the quarantine getting to me.",,nonrumour
1243781972251381760,BajajAllianz,True,99304.0,"You can ask these questions on Covid-19
What is a coronavirus?
What is a novel coronavirus?
Can humans become infec… https://t.co/05ypRlltsA",,nonrumour
1243806908374552577,BUkorebi,False,103.0,"Q&amp;A on COVID-19.
What are the symptoms of COVID-19?
The most common symptoms of COVID-19 are fever, tiredness, and… https://t.co/7h5DkoNiUj",,nonrumour
1243807295974195201,Yota811,False,295.0,"WHO : Q&amp;A on coronaviruses (COVID-19) /
How long is the incubation period for COVID-19?/ https://t.co/Yxha5qkHtI

韓… https://t.co/3R0m8gBsaS",,nonrumour
1243818784965767168,MaftownMag,False,3372.0,"2019.

*Is COVID-19 the same as SARS?*

No. The virus that causes COVID-19 and the one that caused the outbreak of… https://t.co/XsHegFg8Di",,nonrumour
1243838268132798466,OgaHans,False,14883.0,"Pls genuine replies... No jokes

Is COVID-19 airborne?",,nonrumour
1243848656622628864,cycbet,False,1867.0,@vgrgic @tomgrundy @jasonyng I think you are misinterpreting things. The link you cited does not say why the WHO ad… https://t.co/Y0xZ9aQzbk,,nonrumour
1243880292642885632,GarethLShelton,False,6297.0,"A random guy on Grindr has been sending me those weird stickers for about 12 hours, saying “what does this one mean… https://t.co/qu8e67TdwQ",,nonrumour
1243922149842325504,WHONigeria,True,331066.0,"#COVID19 
#FAQs
Q: Who is at risk of developing severe illness?
A: While we are still learning about how COVID-2019… https://t.co/4FCSWir977",COVID19,nonrumour
1244017639279611910,sagadkopaba,False,35605.0,"What is a coronavirus?
Coronaviruses are a large family of viruses which may cause illness in animals or humans.  I… https://t.co/S0oJtK8bVn",,nonrumour
1244020226502451212,sagadkopaba,False,35605.0,"How does COVID-19 spread?

People can catch COVID-19 from others who have the virus. The disease can spread from pe… https://t.co/niLHPQN5Wl",,nonrumour
1244153709065428992,dhanyarajendran,True,318028.0,"Here are a few stories we did this week that may help answer your questions.

Explained: What are the symptoms of C… https://t.co/m8rIe8krAH",,nonrumour
1244182918672420866,ExpensiveEri,False,998.0,"Guys, what are the symptoms of COVID-19?",,nonrumour
1244221591845851136,gmwubs,False,57.0,"To be completely honest: at first, like many, I thought Covid-19 is ""just like the flu""... until I read some backgr… https://t.co/qWDxbh82GV",,rumour
1244232962524184576,Oregonian,True,388607.0,Do hand dryers kill coronavirus? Does garlic protect you? Health experts have answers https://t.co/C5hzF7diFw https://t.co/B3sxnpuTil,,rumour
1244236952246743041,kmrvmd,False,5644.0,FAQ: What are the symptoms of COVID-19? https://t.co/SaL2EjDbi4,,nonrumour
1244268818706423811,a1tavista,False,187.0,"@goshan__4ik Ещё ты сказал, что эта эпидемия ничего опасного в себе не таит, и дал просто железобетонный пруф в вид… https://t.co/EJSvRIIrn9",,nonrumour
1244306388484001792,The80Community,False,200.0,"Q: How does Covid-19 spread? 

#Covid19 is a disease that can spread from one person to another to bodily fluids, o… https://t.co/vuGLK4DejF",Covid19,nonrumour
1244345467783335937,Adeoluwa_noble,False,1303.0,@I_am_niyi @iefamharris Lmfao...why do we need it more? Lockdown?😂,,nonrumour
1244354872650215430,PennsylvaniaDEP,True,13835.0,"With mosquito season right around the corner, you might be wondering if it's possible for mosquitoes to spread coro… https://t.co/II38rfN39g",,nonrumour
1244372697674629122,Hygeeinitiative,False,11.0,"Myths about the Corona Virus

1. Taking ice cream and other cold foods do not facilitate or aid the onset of the di… https://t.co/SmFMsRKUGi",,nonrumour
1244458204534317056,JoLow57476073,False,65.0,How long does the virus survive on surfaces?  Is it 72 hours?#coronavirusqa,coronavirusqa,nonrumour
1244490261885079559,SKMCH,True,314758.0,"HEALTH WATCH SERIES: CORONAVIRUS🦠
Is COVID-19 airborne?

#SKMCH #Coronavirus #CoronaVirusUpdates… https://t.co/JEmkna5qSE",SKMCH,nonrumour
1244507540810948608,JahanAraazaib,False,1870.0,"Are hand dryers effective in killing the new coronavirus?
No. Hand dryers are not effective in killing the 2019-nCo… https://t.co/bxd9VH3v4H",,nonrumour
1244538127219384323,kutrrh,False,8067.0,"Q. How long does the virus survive on surfaces?

A. Studies suggest that #coronaviruses (including preliminary info… https://t.co/SVpvYjEvLU",coronaviruses,nonrumour
1244594250374922241,MattiValkeisaho,False,688.0,"Nyt tuli kova tietoisku WHO:lta Facebookiin:

""FACT: Drinking alcohol DOES NOT protect you against COVID-19 and can… https://t.co/y5IpCAmtER",,nonrumour
1244603557946380288,olivaclinic,False,701.0,"Are Hand Dryers Effective In Killing The New Coronavirus?
#SafeHands #WashYourHands #pandemic #coronavirusoutbreak… https://t.co/Z9FdSCUNMt",SafeHands,nonrumour
1244654332009644033,BWGovernment,True,313261.0,"TOGETHER WE CAN BEAT COVID-19 

FACT: Drinking alcohol DOES NOT protect you against COVID-19 and can be dangerous.… https://t.co/T9n92DJuCJ",,nonrumour
1244705179234185217,F3_Haskell,False,1339.0,January 27:  “Q: Are there any specific medicines to prevent or treat the new #coronavirus (2019-nCoV)?  A: To date… https://t.co/MvzL1LpR1w,coronavirus,nonrumour
1244705184300883969,F3_Haskell,False,1338.0,"January 27:  “Q: Are antibiotics effective in preventing and treating the new #coronavirus (2019-nCoV)? A:  No, ant… https://t.co/NP2zYPUQrN",coronavirus,nonrumour
1244705533636087808,_Krishna12,False,62.0,"🔆Cold weather and snow CANNOT kill the new 
      coronavirus. https://t.co/jokVFxTuyz",,nonrumour
1244705536265916421,_Krishna12,False,62.0,"🔆Taking a hot bath does not prevent the new 
      coronavirus disease. https://t.co/0hOT7zEJ36",,nonrumour
1244872708774453248,brouhaha,False,3016.0,"@misosusanowa And because he keeps saying things like that, there are still a lot of people that think that COVID-1… https://t.co/GkSbtHbUTm",,rumour
1244879496940937216,ForSnehadeep,False,10.0,"MYTHBUSTER:
Can eating garlic help prevent infection with the new coronavirus?
Garlic is a healthy food that may ha… https://t.co/0IQnd3niTH",,nonrumour
1244919801144692736,natashamitchell,True,22273.0,"""What are the symptoms of COVID-19 as it gets worse?"" by @AnnaSallehABC https://t.co/9gqxMnoRBA",,nonrumour
1244955050742444034,KucingKuncitara,False,21458.0,"We DON'T need make up at work. 

Why do we need it at home?",,nonrumour
1244956578337501190,OlCrabtree,False,376.0,How does Covid-19 spread? To me &gt; To you.... https://t.co/9OA9J8jrI2,,nonrumour
1245003008758272003,Perilrose,False,69.0,"- how does covid-19 spread? (cont.; parts 3-4)
- is covid-19 the same as SARS? https://t.co/0vMlSqxGC4",,nonrumour
1245067675862269953,getittogetherNG,False,3729.0,"From the @WHO:

Q: I’m pregnant. How can I protect myself against COVID-19?

A: Pregnant women should take the same… https://t.co/XPehKuRQj8",,nonrumour
1245125243833929728,LWN_,False,574.0,"@mycubiclespace @ewarren Oh look, a fool who still thinks 240,000 deaths from COVID-19 is just like the flu. https://t.co/0D3BaQ2sby",,rumour
1245140798456422401,MitchWhitty,False,164.0,"@MattyIce981 @IslesJetsMets @utcobb @SandyGoMan @BillyTwoBagger @BarrettSallee It’s used in emergency situations, a… https://t.co/2eoCkGVyqb",,rumour
1245272390424289280,EkoAtlantic,True,8233.0,"Top 5 #Covid-19 Myth busters according to World Health Organization (@who )

1. Exposing yourself to the sun or to… https://t.co/bkx43PHRLf",Covid,nonrumour
1245276804929269760,hbbiazin,False,102.0,"Is COVID-19 airborne?
❤❤❤❤❤❤❤❤❤
The virus that causes COVID-19 is mainly transmitted through droplets generated whe… https://t.co/yBVb45OrRR",,nonrumour
1245291186073501696,reslifeatalc,False,111.0,"Myths or Facts 🤷🏾‍♂️?

« You can protect yourself by gargling bleach », « the virus doesn’t survive in hot places »… https://t.co/AS3pLvHl51",,rumour
1245325647851016192,roman_shao,False,8065.0,"What are the symptoms of COVID-19?
Symptoms usually start a few days after a person is infected with the virus. But… https://t.co/eHkTuSa1T4",,nonrumour
1245338775678574592,coldplague,False,12527.0,@tweetofmicky What is a coronavirus party?,,nonrumour
1245345710582702080,renewfabriccare,False,149.0,"What are the symptoms of COVID-19?

Please kindly read carefully and adhere to all precautionary measures by NCDC.… https://t.co/iGX27QzSco",,nonrumour
1245359378582167552,nixon786,False,1034.0,"$SPY $DIA $IWM $QQQ $IBB $XBI

Q: What is a Coronavirus war enemy ?

A: Surface proteins inducing inflammation &amp; AR… https://t.co/PZHuhcGXt9",,nonrumour
1245385607536242690,MannyDestura,False,1022.0,9/10: Are antibiotics effective in preventing and treating the new coronavirus?,,nonrumour
1245397572199550986,Sarmad_asif,False,142.0,"that enriches our knowledge about
 what is a coronavirus, what is its pathology /physiology mode of Transmission, w… https://t.co/SwEnT18nLb",,nonrumour
1245472778486153216,frankoguaju,False,2855.0,"What are the symptoms of COVID-19?  

Symptoms can include fever, cough and shortness of breath. In more severe cas… https://t.co/AaoMhqSkGl",,nonrumour
1245514341044105221,catlady_chelsea,False,265.0,"Okay...I have to ask, how does COVID-19 spread without someone having symptoms? I don't understand. Where does it come from then?",,nonrumour
1245664579402608640,Codeye67,False,1171.0,"Meanwhile on Sky, people are still calling in asking what are the symptoms of COVID-19 ! Where have they been ? Und… https://t.co/7c3otdzAC5",,nonrumour
1245706640172576770,dvemure,False,3999.0,"What is a ‘novel’ coronavirus?

A novel coronavirus (CoV) is a new strain of coronavirus.

The disease caused by th… https://t.co/UYcVHsmYlD",,nonrumour
1245788065051918336,ShoeStrapped,False,1150.0,what is the argument for the existence of ecoevorxiv? I thought the eco/evo crowd already hade a pretty high rate o… https://t.co/GtRVb5tJgF,,nonrumour
1245795511799615489,DakotaCountyMN,False,4540.0,#6: How does COVID-19 spread? A: We are learning more and more about how COVID-19 spreads. Evidence originally was… https://t.co/V4JQMVbufE,,nonrumour
1245805555635142656,getittogetherNG,False,3729.0,"Q: Should pregnant women be tested for COVID-19?

A: Testing protocols and eligibility vary depending on where you… https://t.co/A4EiNwu5rz",,nonrumour
1245880098240282625,purplemage572,False,190.0,@FbrAndrew @Pokemon Question- How come you never had a problem with this in the Sun/Moon series? They didn't have N… https://t.co/cXaQCVXCdA,,nonrumour
1245957699101171712,__The_Sausage__,False,1531.0,"1/2
Seems there are people about who think Covid 19 is just like the Flu.

1) It is far more transmissible.

2) It… https://t.co/QDEUe0pCJj",,rumour
1246046968620748800,Emoo__dj,False,10048.0,"#Covid19 thread

1. Is covid-19 airborne?",Covid19,nonrumour
1246063360740909057,DTalkscool,False,4280.0,@NCDCgov @NOA_Nigeria @FMICNigeria @Fmohnigeria @EpidAlert @nighealthwatch @OfficialOSGFNG @AfricaCDC @nanonlineng… https://t.co/J9R2hMMbyP,,nonrumour
1246158636335927303,theuncommonone1,False,84.0,@SydQuam @icantnottweet Why do we need it? Willing to finance it? We have better opportunties because we embrace up… https://t.co/4Bo98QKc9Y,,nonrumour
1246183767699591169,floatedbi,False,48.0,"Trisha Paytas needs to be banned on all platforms. I'm done. She's lied about being trans, having DID, and now told… https://t.co/Y7nojfMI2c",,rumour
1246285237748932612,raghu_iitm,False,37.0,@somnath1978 Aid or loan. Why do we need it now?,,nonrumour
1246477022395760640,mtnug,True,491055.0,How does COVID-19 Spread? Here are the answers. Follow @MinofHealthUG guidelines and #StaySafeUg.… https://t.co/fEdX2212Ca,StaySafeUg,nonrumour
1246513904039190529,TimmyWheeler68,False,1892.0,"@robinbull1 I have never said COVID-19 is just like the 'flu.

You stated: ""There is no treatment or cure for COVID… https://t.co/W8Ahuz0ZR0",,rumour
1246556431794475008,ChadMoseley3,False,383.0,"@paulapoundstone Warren was my choice too.  With her organization skills, this thing would've already been over.  W… https://t.co/9xDLl05VVN",,nonrumour
1246608697222139904,YO_CJ,False,1000.0,So is covid-19 airborne??,,nonrumour
1246609186969903104,eqtr8er,False,49681.0,"What is a coronavirus stimulus check?

The payment which the IRS is calling an economic impact payment, or recovery… https://t.co/S9NCn1VCud",,nonrumour
1246818494995447809,Harunzy_,False,10126.0,"What are the symptoms of COVID-19? 

The most common symptoms of COVID-19 are: fever, tiredness, dry cough, and bod… https://t.co/hnQ5FvWvIF",,nonrumour
1246844894196441088,CrystalHenley10,False,109.0,"Can disposable medical face masks be sterilized and reused?

WHO: No. Disposable medical face masks are intended fo… https://t.co/px8IqUBsgp",,nonrumour
1246859374594646017,vividclarities,False,280.0,"@x_sood ""COVID-19 virus can be transmitted in areas with hot and humid climates. From the evidence so far, the COVI… https://t.co/gK1I7npuEQ",,nonrumour
1246859682309902339,NickRuggiero10,False,2621.0,"@TimNoEgo What is a coronavirus stimulus check?

The payment - that the IRS is calling an ""economic impact payment,… https://t.co/lgZs74xBkr",,nonrumour
1246883262804267008,renzbarlao,False,1370.0,"If love is a lie, then why do we need it?",,nonrumour
1247007077790146560,dottysands,False,803.0,@CherellePeters6 @Yamiche @MomentumAdvice @VelshiRuhle @Varneyco @cnnfinance1 @FoxBusiness @MariaBartiromo What is… https://t.co/5cScKWrSSc,,nonrumour
1247011212723810304,dontkalemyvibes,False,4585.0,If love is a lie then why do we need it?,,nonrumour
1247064392597995521,monteblan,False,3106.0,@ruskin147 I think some of the reasons for this has been a dearth of information about 5g. You could provide this.… https://t.co/eiKMc4oD7B,,nonrumour
1247101608934215682,WGME,True,79155.0,Ask the I-Team: Can I catch COVID-19 from my pet? &gt;https://t.co/J03lnkevmg https://t.co/wLW9ggWr0d,,nonrumour
1247103397129383937,COVIDNewsByMIB,True,222312.0,"#IndiaFightsCorona:

📍Are antibiotics effective in preventing and treating the new #coronavirus?

➡️No, antibiotics… https://t.co/bz5z6ZBqAn",IndiaFightsCorona,nonrumour
1247196379325370371,DawnaMughalPhD,False,2094.0,"https://t.co/nwg5NFWCHZ
Myth busters in the above link-World Health Organization. 

""Can eating garlic help prevent… https://t.co/RbKaOyDHiV",,nonrumour
1247199023347482625,hope411adcock,False,1734.0,"@melvingaines @OANN There is no Cure for COVID-19.

#Coronavius Myths from @WHO

""Are there any specific medicines… https://t.co/tyD8i1Pto5",Coronavius,nonrumour
1247278612761501705,sturgeon_sue,False,1696.0,@attachedstring @ReneeFiredup @Christi72002967 @Passion_Comp3 @RepGalonski @realDonaldTrump But SARS and MERS is no… https://t.co/HJEzGtG63y,,nonrumour
1247298148118085633,suspendedshan,False,202.0,Is Covid-19 airborne?,,nonrumour
1247448470283313154,ClarkeMicah,True,176336.0,"For asking that question, @Juliajoy, you will be told that you are saying Covid-19 is 'just like the flu'. It will… https://t.co/B17Kw16wvn",,rumour
1247519558421737474,kamalkano,False,1239.0,"@UsmanRx, Can humans become infected with the COVID-19 from an animal source? @a_sabo12 @YZYau @hamzaish… https://t.co/Topo0JJPC1",,nonrumour
1247529137792643072,62jerseygirl,False,1611.0,@ScienceNews Why do we need it?  What happens to the decades of teaching?,,nonrumour
1247548584293097476,aparanjape,True,80023.0,"Design Thinking, AI ...good.

What is 'Physical Activity Trainer?'🤔 https://t.co/k0lZyEj9Bl",,nonrumour
